"ずる休み、手抜き、あからさまなサボりに悩まされているチームには、アジャイル開発は合わないと思う。そんなチームに必要なのは、もっと鈍重で時間のかかる、生産性の低い開発プロセスだ。あなたが胸を張って「うちのチームはそんなんじゃない」と言えるなら、アジャイルなスタイルで開発を始められる。アジャイルな開発スタイルとは、つまりこういうことだ。プロジェクトの最後にまとめてテストしない。統合を月末まで延期しない。コードを書き始めたからといって要求やフィードバックの反映を止めない。","アジャイルプラクティス_5"
"アジャイルなプロジェクト","アジャイルプラクティス_6"
"アジャイルな開発スタイル","アジャイルプラクティス_6"
"継続的な開発","アジャイルプラクティス_6"
"アジャイルなプロジェクトの開発は、これまでとは違って、プロジェクトのライフサイクル全体を通じて、あらゆる作業を継続的に実行するんだ。そもそもソフトウェアというものは、ユーザが使い続ける限り、本当の意味で「完成」することはない。だから、ソフトウェアの開発はもはやプロジェクトですらないといってもいい。ソフトウェア開発は継続的なものなんだ。フィードバックも継続的だ。問題を発見するまでに何カ月も待つ必要はない。まだ傷が浅いうちに見つけ出し、すばやく修正する。見つけたその時、見つけたその場で、だ。これがアジャイルな開発スタイルだ。","アジャイルプラクティス_6"
"どこから始めるか","アジャイルプラクティス_7"
"どんなときも、最初に最大の難問へ取り組みなさい。簡単なものは後回しでよいのです。","アジャイルプラクティス_7"
"非難したい人がいる","アジャイルプラクティス_8"
"非難したいバグがある","アジャイルプラクティス_8"
"俺のせいじゃない","アジャイルプラクティス_8"
"非難してもバグは直りません。誰かの後る指をさすのではなく、自分のできる解決策に注力しなさい。大事なことは、意味のある成果をあげることです。","アジャイルプラクティス_8"
"時間がない","アジャイルプラクティス_9"
"コードが汚い","アジャイルプラクティス_9"
"応急処置の誘惑に打ち勝ちなさい。いつでもきれいな状態のコードを見せられるように全力を尽くしなさい。","アジャイルプラクティス_9"
"スクラムとは何か？","コアスクラム_1"
"スクラムはアジャイルな製品開発に導くためのフレームワークです。活発で楽しく、より協調しながらビジネス目標を実現するための基礎と道筋を示すものです。まだスクラムを使っていないのなら覚えていないかもしれませんが、スクラムを使うと再び楽しみながら仕事することができます！スクラムはソフトウェア開発の心得が元ですが、多くの他の業界でもこのフレームワークは採用されています。 実際、教育やマーケティング、運用業務などにもスクラムは採用され親しまれています。","コアスクラム_1"
"スクラムの由来は？","コアスクラム_2"
"スクラムのコンセプトは1986年に「より新しい商品開発ゲーム」（ハーバード・ビジネス・レビュー、1986年1月/ 2月）で、竹内 弘高と野中 郁次郎によって初めて世界に発信されました。彼らはそのアプローチを「柔軟で総合的な製品開発戦略」と定義し、迅速で柔軟な製品開発をもたらすと提唱しました。彼らは、ラグビーの試合のように1つの機能横断的なチームが「ゴールライン」への道のりの中で「ボール」を前後にパスすることから、総合的な「ラグビー」アプローチと呼びました。これは、厳密に線形的な方法で進歩させるアプローチとは明らかに対照的でした。","コアスクラム_2"
"アジャイルマニュフェストとは何ですか？","コアスクラム_3"
"2001年、アジャイルの共通の価値を見出そうとする17人がユタのワサッチ山脈に集まりました。彼らはアジャイルソフトウェア開発宣言の発展につながる4つの共通の価値に到達しました。","コアスクラム_3"
"コアスクラムとアジャイルソフトウェア開発宣言からの共通の価値は何ですか？","コアスクラム_4"
"スクラムはアジャイルのフレームワークであり、アジャイル・マニフェストの価値と一致しています。以下4つです。・「プロセスやツールよりも個人との対話を」・「包括的なドキュメントよりも動くソフトウェアを」・「契約交渉よりも顧客との協調（協業）を」・「計画に従うことよりも変化への対応を」","コアスクラム_4"
"「プロセスやツールよりも個人との対話を」とは具体的にどのような意味ですか？","コアスクラム_5"
"スクラムは、ビジネスに価値をもたらすためのチームベースのアプローチです。チームメンバーは協力しながらビジネス目標を共有します。スクラムフレームワークは、チームメンバー間の効果的なやりとりを促進し、チームがビジネス価値をもたらすようにします。チームがビジネス目標を達成すること、それは・生産性を定量化すること・作業すること・途中で何が起きているのかを特定すること・その範囲内のすべての困難を解決する責任を負うこと・ 組織外の懸念を解決するために組織の他の部分と協力することスクラムのチームがこれらの責任に焦点を当てることがとても重要です。","コアスクラム_5"
"「包括的なドキュメントよりも動くソフトウェアを」とは具体的にどのような意味ですか？","コアスクラム_6"
"スクラムでは、すべてのスプリントの主な結果として、インクリメントが必要です。 どのような活動がスプリント中に行われても、焦点はプロダクトインクリメントの作成にあります。スクラムチームの目標は、スプリントごとにインクリメントを作成することです。そのインクリメントにはまだビジネスが求める十分な機能は含まれていないかもしれませんが、チームは現在の機能が出荷可能な品質であることを保証する必要があります。","コアスクラム_6"
"「契約交渉よりも顧客との協調（協業）を」とは具体的にどのような意味ですか？","コアスクラム_7"
"スクラムは、コラボレーション（共同作業）の促進を目的としたフレームワークです。チームメンバーはお互いに協力し、ソフトウェアやその他の成果物を作成しながらビジネスに提供する最良の方法を探求します。チーム、特にプロダクトオーナーは、利害関係者（ステークホルダ）と協力しながら製品ビジョンを検査し、（ビジョンと製品を）適合させることで、製品の価値が高まるようにします。","コアスクラム_7"
"「計画に従うことよりも変化への対応を」とは具体的にどのような意味ですか？","コアスクラム_8"
"スクラムチームは頻繁に計画を立てます。スクラムの初心者は現在のスプリントを計画し、さらに多くのチームにまたいだリリース計画やプロダクトロードマップなどの長期計画を作成します。これらの計画は、チームとビジネスの意思決定に役立ちます。しかし、チームの目標は、計画をやみくもに順守することではありません。目標は価値の創造と、変化を受け入れることにあります。本質は思考のプロセスとアイデアであり、計画よりも重要です。早期に作成された計画は、将来利用できる情報よりも少ない情報に基づいているため、当然これは最善の計画ではない可能性があります。新しい情報が見つかると、チームはプロダクトバックログを更新します。 つまり、製品の方向性は変わる可能性があるということです。継続的に計画し改善することは、経験に新しい知識を取り入れ、チームの成功の可能性を上げます。スクラムチームは絶えず変化に対応し、可能な限り最良の結果を残します。スクラムはフィードバックループのフレームワークと表すこともでき、チームが絶えず検査し適応することで、製品価値を最大化します。","コアスクラム_8"
"プロダクトオーナー","スクラム_1"
"3つの役割","スクラム_1"
"プロダクトオーナーは、このプロジェクトで何をつくっていくかを考えていく人だ。もちろん､実際につくったものをなるべく良いものにしていかないといけない。実際の利用者から高い評価をもらえたり、自分たちのビジネスに少しでも貢献できたりするように必要なことをやっていく｡ただし､プロジェクトの予算や期間といった制約の中でそれをやらなきゃいけない役割だ。","スクラム_1"
"スプリントレトロスペクティブ","スクラム_10"
"５つの会議","スクラム_10"
"スプリントの最後には､スブリントレトロスペクティブを行います。日本では｢ふりかえり」と呼ばれることもあります。スプリントレトロスペクティブでは、直近のスプリントでのプロダクトの開発に関わる活動において問題がなかったか、もっと成果を出すためにできることがないか検査を行い､次回のスブリント以降のアクションプランを決めます。そのうえで、より効果のありそうな項目から取り組んで、より成果を出せるように自分たちの仕事のやり方を変えていきます。","スクラム_10"
"プロダクトバックログリファインメント","スクラム_11"
"５つの会議","スクラム_11"
"プロダクトオーナーによるプロダクトバックログアイテムの詳細化と優先順位の調整を行います。","スクラム_11"
"透明性","スクラム_12"
"３つの柱","スクラム_12"
"経験的プロセスで重要なのは、結果責任を持つ者に対して見える化されていることである。透明性とは、こうしたことが標準化され、見ている人が共通理解を持つことである。","スクラム_12"
"検査","スクラム_13"
"３つの柱","スクラム_13"
"スクラムのユーザーは、スクラムの成果物や進捗を頻繁に検査し、変化を検知する。ただし、検査を頻繁にやりすぎて作業の妨げになってはいけない。熟練の検査人が念入りに行えば、検査は最大の効果をもたらす。","スクラム_13"
"適応","スクラム_14"
"３つの柱","スクラム_14"
"プロセスの不備が許容値を超え、成果となるプロダクトを受け入れられないと検査人が判断した場合は、プロセスやその構成要素を調整する必要がある。調整はできるだけ早く行い、これ以上の逸脱を防がなければいけない。","スクラム_14"
"Focus","スクラム_15"
"5つの価値","スクラム_15"
"集中すること","スクラム_15"
"一度に集中する事柄を少なくし、共に働き、生産性を高めます。価値ある製品を早く届けます。","スクラム_15"
"Courage","スクラム_16"
"5つの価値","スクラム_16"
"勇気を持つこと","スクラム_16"
"私たちは助け合い、余裕もってチームとして働きます。これは私たちに大きなチャレンジをする勇気を与えます。","スクラム_16"
"Openness","スクラム_17"
"5つの価値","スクラム_17"
"解放的であること","スクラム_17"
"共に働くことで、自分やチームのやり方に対する懸念事項があれば発信できます。","スクラム_17"
"Commitment","スクラム_18"
"5つの価値","スクラム_18"
"コミットメント","スクラム_18"
"私たちは自律的に行動しているため、更なる成功にコミットします。","スクラム_18"
"Respect","スクラム_19"
"5つの価値","スクラム_19"
"尊敬","スクラム_19"
"協力して成功と失敗を分かち合うこと、またお互いが尊重し合うことによって、お互いに尊敬し価値を認め合えるようになります。","スクラム_19"
"スクラムマスター","スクラム_2"
"3つの役割","スクラム_2"
"スクラムマスターは、プロジェクトをScrumで進めていけるようにする人だ。Scrumで決められていることをみんなにただ守ってもらうだけでなく、みんながうまく作業を進められるようにしていかないといけない。もし、何かうまくいかないことがあって仕事が円滑に進んでないのなら、それを取り除いていく役割だ。","スクラム_2"
"開発チーム","スクラム_3"
"3つの役割","スクラム_3"
"開発チームは、プロダクトオーナーがこのプロジェクトで実現したいと思っていることを、実際につくっていく人たちのことだ。どうつくっていくかはこの人たちに任されている。コードを闇くだけでなく、要求を聞き出したり、見積もったり、設計、画面デザイン、テスト、さらにはつくったものをデモするとか、必要な作業をすべてこなしていく役割だ。","スクラム_3"
"プロダクトバックログ","スクラム_4"
"3つの成果物","スクラム_4"
"プロダクトへの要求の一覧。プロダクトオーナーがつくる順番に並べ替える。各項目は開発チームによって見積りが行われる。","スクラム_4"
"スプリントバックログ","スクラム_5"
"3つの成果物","スクラム_5"
"今回のスプリント期間中に行うタスクのリスト。","スクラム_5"
"プロダクトインクリメント","スクラム_6"
"3つの成果物","スクラム_6"
"リリース判断可能なプロダクト。SCRUMではスプリント単位でリリース判断可能なプロダクトをつくることが求められます。そのため、プロダクトオーナーと開発チームが「リリース判断可能」の指す内容について共通の基準を持つ必要があります。","スクラム_6"
"スプリント計画","スクラム_7"
"５つの会議","スクラム_7"
"プロダクトオーナー、開発チーム、スクラムマスターが参加し、そのスプリントで、どのプロダクトバックログの項目を開発するのかを検討し、内容を確認します。","スクラム_7"
"デイリースクラム","スクラム_8"
"５つの会議","スクラム_8"
"デイリースクラムは開発チームの人数に関係なく、１５分間のタイムボックスで行われ、延長できません。デイリースクラムでは開発チームの各メンバーは以下の３点について、開発チーム全体に向けて簡潔に報告します。「前回のデイリースクラムからやったこと」、「次回のデイリースクラムまでにやること」、「困っていること」。これによってスプリントがゴールに向かって進んでいるか、作業の進捗はどうなっているか、メンバー間の協力が必要なことがないかなどを確認します。","スクラム_8"
"スプリントレビュー","スクラム_9"
"５つの会議","スクラム_9"
"スプリントで開発チームはリリース判断が可能なプロダクトをつくりますが、スプリントの最後にプロダクトオーナーがプロダクトを確認する機会を設定します。これをスプリントレビューと呼びます。","スクラム_9"
"スクラムチーム","スクラムガイド_1"
"スクラムチームは、プロダクトオーナー・開発チーム・スクラムマスターで構成される。スクラムチームは自己組織化されており、機能横断的である。自己組織化チームは、作業を成し遂げるための最善の策を、チーム外からの指示ではなく、自分たちで選択する。機能横断的チームは、チーム以外に頼らずに作業を成し遂げる能力を持っている。スクラムにおけるチームのモデルは、柔軟性・創造性・生産性を最適化するように設計されている。スクラムチームは、プロダクトを反復的・漸進的に届ける。これは、フィードバックの機会を最大化するためである。「完成」したプロダクトを漸進的に届けることで、動作するプロダクトを常に利用可能な状態にする。","スクラムガイド_1"
"スプリントレトロスペクティブ","スクラムガイド_10"
"スプリントレトロスペクティブは、スクラムチームの検査と次のスプリントの改善計画を作成する機会である。スプリントレトロスペクティブは、スプリントレビューが終わって、次のスプリントプランニングが始まる前に行う。スプリントが1か月の場合、スプリントレトロスペクティブのタイムボックスは3時間である。スプリントの期間が短ければ、スプリントレトロスペクティブの時間も短くすることが多い。スクラムマスターは、このイベントが確実に開催されるようにする。また、参加者に目的を理解してもらうようにする。スクラムマスターは、スクラムチームにタイムボックスを守るように伝える。スクラムマスターは、スクラムプロセスを説明するためにチームメンバーとしてイベントに参加する。スプリントレトロスペクティブには、以下の目的がある。 人・関係・プロセス・ツールの観点から今回のスプリントを検査する。 うまくいった項目や今後の改善が必要な項目を特定・整理する。 スクラムチームの作業の改善実施計画を作成する。スクラムマスターは、次のスプリントが効果的で楽しいものになるように、開発チームにスクラムプロセスフレームワークの範囲内で開発プロセスやプラクティスを改善してもらう。スクラムチームは、「完成」の定義を適切に調整して、プロダクトの品質を向上させる方法を計画する。スプリントレトロスペクティブが終わるまでに、スクラムチームは次のスプリントで実施する改善策を特定しなければいけない。これらの改善策の実施は、開発チーム自体の検査の適応になる。改善はいつでも実施可能だが、スプリントレトロスペクティブは検査と適応のための公式な機会である。","スクラムガイド_10"
"スクラムの成果物","スクラムガイド_11"
"・プロダクトバックログ・スプリントバックログ・インクリメント","スクラムガイド_11"
"プロダクトバックログ","スクラムガイド_12"
"プロダクトバックログは、プロダクトに必要なものがすべて並べられた一覧であり、プロダクトに対する変更要求の唯一の情報源である。プロダクトオーナーは、プロダクトバックログの内容・可用性・並び順に責任を持つ。プロダクトバックログは決して完成しない。開発の初期段階には、最初から明確でよく理解できた要求が並べられている。プロダクトバックログは、プロダクトや使用環境に合わせて進化する。プロダクトバックログは動的であり、適切で競争力のある有用なプロダクトに必要なものを求めて絶えず変化する。プロダクトが存在する限り、プロダクトバックログは不滅である。プロダクトバックログは、今後のリリースで実装するプロダクトのフィーチャ・機能・要求・要望・修正をすべて一覧にしている。プロダクトバックログアイテムには、詳細・並び順・見積りの属性がある。プロダクトが使用されて価値が増加し、市場からフィードバックを得られると、プロダクトバックログは巨大で包括的な一覧になる。要求の変更は止まらない。プロダクトバックログは生きた成果物である。ビジネス要求・市場の状態・技術の変化が、プロダクトバックログの変化につながる。複数のスクラムチームが同じプロダクトの作業をすることがよくある。そうした場合、プロダクトの作業は1つのプロダクトバックログに記述する。また、アイテムをグループにまとめる属性をプロダクトバックログに追加する。プロダクトバックログアイテムに詳細・見積り・並び順を追加することを、プロダクトバックログのリファインメントと呼ぶ。これはプロダクトオーナーと開発チームが協力して行う継続的なプロセスである。プロダクトバックログのリファインメントによって、アイテムのレビューと改訂が行われる。いつどのようにリファインメントをするかは、スクラムチームが決定する。リファインメントは、開発チームの作業の10%以下にすることが多い。ただし、プロダクトバックログアイテムはプロダクトオーナーの判断によって、いつでも更新できる。並び順が上のアイテムほど明確で詳細である。明確で詳細であれば、見積りも正確になる。並び順が下のアイテムほど不正確で詳細ではない。今後のスプリントで開発チームが従事するプロダクトバックログアイテムは、スプリントのタイムボックスで「完成」できるようにうまく細分化する。開発チームが1つのスプリントで「完成」でき","スクラムガイド_12"
"ゴールへの進捗管理","スクラムガイド_13"
"プロジェクトの進捗管理","スクラムガイド_13"
"いずれかの時点で、開発ゴールに対する残作業を合計する。プロダクトオーナーは、少なくともスプリントレビューにおいて、この残作業の合計を追跡する。プロダクトオーナーは、前回のスプリントレビューのときの残作業の合計と比較して、希望する時間までにゴールに到達できるかどうかを評価する。この情報は関係者全員に明らかにされる。進捗の見通しを立てるために、バーンダウンやバーンアップなどのさまざまなプラクティスが使用されている。これらは有用ではあるが、経験主義の重要性を置き換えるものではない。複雑な環境下では、何が起きるかわからない。すでに起きたものだけが、これから先の意思決定に使用できる。","スクラムガイド_13"
"スプリントの進捗管理","スクラムガイド_14"
"スプリントのいずれかの時点で、スプリントバックログの残作業を合計する。開発チームは、少なくともデイリースクラムにおいて、この残作業の合計を追跡し、スプリントゴールの達成に見通しを立てる。開発チームはスプリントで残作業を追跡し、自分たちの進捗を管理する。","スクラムガイド_14"
"インクリメント","スクラムガイド_15"
"インクリメントとは、これまでのインクリメントの価値と今回のスプリントで完成したプロダクトバックログアイテムを合わせたものである。スプリントの終わりには、新しいインクリメントが「完成」していなければいけない。つまり、インクリメントが動作する状態であり、スクラムチームの「完成」の定義に合っていることを意味する。プロダクトオーナーがリリースを決定する／しないにかかわらず、インクリメントは常に動作する状態にしておかなければいけない。","スクラムガイド_15"
"成果物の透明性","スクラムガイド_16"
"スクラムは透明性に依存している。成果物の状態を把握することで、価値の最適化やリスクの制御に関する決定を行う。透明性が確保されている限り、こうした決定には信頼できる根拠が存在する。成果物が不完全に透明化されていれば、こうした決定には不備があり、価値は低減し、リスクが高まる可能性がある。スクラムマスターは、プロダクトオーナー・開発チーム・その他の関係者と一緒になって、成果物が完全に透明化されているかを理解する。不完全な透明性に対処するには、いくつかのプラクティスが存在する。スクラムマスターは、そのなかから最適なプラクティスの選択してもらえるように支援する。スクラムマスターは、成果物の検査・パターンの察知・言説の傾聴・期待値と実際値の違いを把握することで、不完全な透明性を検知できる。スクラムマスターの仕事は、スクラムチームや組織と一緒になって、成果物の透明性を向上させることである。この仕事には、学習・説得・変化を伴うことが多い。透明性は一夜にしてならず。透明性とは長い道のりなのである。","スクラムガイド_16"
"プロダクトオーナーの役割","スクラムガイド_2"
" プロダクトバックログアイテムを明確に表現する。 ゴールとミッションを達成できるようにプロダクトバックログアイテムを並び替える。 開発チームが行う作業の価値を最適化する。 プロダクトバックログを全員に見える化・透明化・明確化し、スクラムチームが次に行う作業を示す。 必要とされるレベルでプロダクトバックログアイテムを開発チームに理解してもらう。上記の作業は、プロダクトオーナーが行う場合もあれば、開発チームが行う場合もある。いずれの場合も、最終的な責任はプロダクトオーナーが持つ。","スクラムガイド_2"
"スクラムマスターの役割","スクラムガイド_3"
"プロダクトオーナーの支援 効果的なプロダクトバックログの管理方法を探す。 明確で簡潔なプロダクトバックログアイテムの必要性についてスクラムチームに理解してもらう。 経験主義におけるプロダクトプランニングについて理解する。 価値を最大化するためにプロダクトバックログを調整する方法を知っている。 アジャイルを理解・実践している。 必要に応じてスクラムイベントをファシリテートする。開発チームの支援 自己組織化・機能横断的な開発チームをコーチする。 開発チームが価値の高いプロダクトを作れるように支援する。 開発チームの進捗を妨げるものを排除する。 必要に応じてスクラムイベントをファシリテートする。 スクラムがまだ完全に適用・理解されていない組織環境で、開発チームをコーチする。スクラムマスターは、さまざまな形で組織を支援する。 組織へのスクラムの導入を指導・コーチする。 組織へのスクラムの導入方法を計画する。 スクラムや経験的プロダクト開発を社員や関係者に理解・実施してもらう。 スクラムチームの生産性を高めるような変化を促す。","スクラムガイド_3"
"スプリントの目的","スクラムガイド_4"
" スプリントゴールに悪影響を及ぼすような変更を加えない。 品質目標を下げない。 学習が進むにつれてスコープが明確化され、プロダクトオーナーと開発チームの交渉が必要になる可能性がある。スプリントは1か月以内のプロジェクトと考えることができる。プロジェクトと同様に、スプリントは何かを成し遂げるために使うものである。","スクラムガイド_4"
"スプリントプランニング","スクラムガイド_5"
"スプリントの作業はスプリントプランニングで計画する。これはスクラムチームの共同作業だ。スプリントが1か月の場合、スプリントプランニングのタイムボックスは最大で8時間である。スプリントの期間が短ければ、スプリントプランニングの時間も短くすることが多い。スクラムマスターは、参加者に目的を理解してもらうようにする。スクラムマスターは、スクラムチームにタイムボックスを守るように伝える。スプリントプランニングでは、以下の質問に答える。 スプリントの成果であるインクリメントで何を届けることができるか？ インクリメントを届けるために必要な作業をどのように成し遂げるか？","スクラムガイド_5"
"スプリントバックログ","スクラムガイド_6"
"プロダクトバックログアイテムを選択し、スプリントゴールを設定したら、開発チームはそれらの機能をスプリントで「完成」プロダクトインクリメントにする方法を決める。選択したプロダクトバックログアイテムとそれらを届ける計画を合わせて、スプリントバックログと呼ぶ。スプリントバックログは、スプリントで選択したプロダクトバックログアイテムと、それらのアイテムをプロダクトインクリメントにして届け、スプリントゴールを達成するための計画を合わせたものである。スプリントバックログは、開発チームが作成するインクリメントに含まれる機能と、その機能を「完成」インクリメントにして届けるために必要な作業の予想である。スプリントバックログによって、開発チームがスプリントゴールを達成するのに必要な作業がすべて見える化されている。スプリントバックログは十分に詳細であり、今後も変更される可能性のある計画である。それはデイリースクラムで理解できる程度のものである。開発チームは、スプリントでスプリントバックログを修正する。スプリントバックログはスプリントで創発される。こうした創発が発生するのは、開発チームが計画を実行するなかで、スプリントゴールの達成に必要な作業を学習するからである。新しい作業が必要になれば、開発チームがスプリントバックログに作業を追加する。作業が完了すれば、残作業の見積りを更新する。計画の要素が不要になれば削除する。スプリントでスプリントバックログを変更できるのは開発チームだけである。スプリントバックログには、開発チームがスプリントで行う作業がリアルタイムに反映される。スプリントバックログは開発チームのものである。","スクラムガイド_6"
"スプリントゴール","スクラムガイド_7"
"スプリントゴールはスプリントの目標セットであり、プロダクトバックログの実装によって実現するものである。これは開発チームがインクリメントを構築する理由を知る指針となる。スプリントゴールはスプリントプランニングで作成する。スプリントゴールを設定することで、開発チームがスプリント終了までに実装する機能を柔軟にできる。選択したプロダクトバックログアイテムは、一貫性のある機能として届けられる。それがスプリントゴールになることもある。スプリントゴールがあれば、開発チームは一致団結して作業ができる。開発チームが計画するときには、スプリントゴールを念頭に置く。スプリントゴールを達成するために、それらの機能や技術を実装する。開発チームの予想よりも難しいと判明した場合は、プロダクトオーナーと交渉してスプリントバックログのスコープを調整する。","スクラムガイド_7"
"デイリースクラム","スクラムガイド_8"
"デイリースクラムとは、開発チームが活動の速度を合わせ、次の24時間の計画を作る15分間のタイムボックスのイベントである。前回のデイリースクラムから行った作業の検査と、次回のデイリースクラムまでに行う作業の予想を行う。デイリースクラムは毎日、同じ時間・場所で開催する。これは、複雑にならないようにするためである。デイリースクラムでは、開発チームのメンバーが以下のことを説明する。 開発チームがスプリントゴールを達成するために、私が昨日やったことは何か？ 開発チームがスプリントゴールを達成するために、私が今日やることは何か？ 私や開発チームがスプリントゴールを達成するときの障害物を目撃したか？開発チームはデイリースクラムを使って、スプリントゴールとスプリントバックログの作業の進捗を検査する。デイリースクラムは、開発チームがスプリントゴールを達成する可能性を最適化する。開発チームは、自己組織化チームとしてスプリントゴールを達成し、スプリント終了までに期待されるインクリメントを作成できるかを毎日把握しなければいけない。開発チームまたは一部のチームメンバーは、デイリースクラムの終了直後に集まり、スプリントの残作業について詳細な議論・適応・再計画を行うこともある。スクラムマスターは、開発チームにデイリースクラムを開催してもらうようにする。ただし、デイリースクラムを開催する責任は開発チームにある。スクラムマスターは、デイリースクラムを15分間のタイムボックスで終わらせるように開発チームに伝える。スクラムマスターは、デイリースクラムには開発チームのメンバーしか参加できないというルールを遵守する。デイリースクラムは、コミュニケーションを改善し、その他のミーティングを取り除き、開発の障害物を特定・排除し、迅速な意思決定を強調・助長して、開発チームのプロジェクト知識のレベルを向上させるものである。これは、検査と適応の重要なイベントである。","スクラムガイド_8"
"スプリントレビュー","スクラムガイド_9"
"スプリントレビューとは、スプリントの終わりにインクリメントの検査と、必要であればプロダクトバックログの適応を行うものである。スプリントレビューでは、スクラムチームと関係者がスプリントの成果をレビューする。スプリントの成果とプロダクトバックログの変更を参考にして、価値を最適化するために次に何ができるかを参加者全員で話し合う。これはステータスミーティングではなく、非公式なミーティングである。インクリメントを提示することで、フィードバックやさらなる協力を引き出すことを目的とする。スプリントが1か月の場合、スプリントレビューのタイムボックスは4時間である。スプリントの期間が短ければ、スプリントレビューの時間も短くすることが多い。スクラムマスターは参加者に目的を理解してもらうようにする。スクラムマスターはスクラムチームにタイムボックスを守るように伝える。スプリントレビューには、以下の要素が含まれる。 参加者（スクラムチームと重要な関係者）はプロダクトオーナーが招待する。 プロダクトオーナーは、プロダクトバックログアイテムの「完成」したものと「完成」していないものについて説明する。 開発チームは、スプリントでうまくいったこと・直面した問題点・それをどのように解決したかを議論する。 開発チームは、「完成」したものをデモして、インクリメントに対する質問に答える。 プロダクトオーナーは、現在のプロダクトバックログを審議する。（必要であれば）現在の進捗から完了日を予測する。 グループ全体で次に何をするかを議論し、次のスプリントプランニングに価値のあるインプットを提供できるようにする。 プロダクトの市場や今後の利用状況についてレビューした場合、次に行う最も価値の高いことが変更されることもある。 プロダクトの次のリリースに対するスケジュール・予算・性能・市場をレビューする。スプリントレビューの成果は、次のスプリントで使用するプロダクトバックログアイテムが含まれた改訂版のプロダクトバックログである。新たな機会に見合うように、プロダクトバックログを全体的に調整することもある。","スクラムガイド_9"
"アジャイル","スクラム入門_1"
"入門","スクラム入門_1"
"概要","スクラム入門_1"
"原則","スクラム入門_1"
"アジャイル開発手法は、“商品開発における学び、イノベーション、変化等、より実践に基づいた方法にすれば、より良い結果をもたらす”という信念によって生まれました。アジャイルの原則は、事前に仕様を書く多くの時間を費やすことよりも、すぐに出荷できる動く製品（ソフトウェア等）を重視します。アジャイル開発は、大きな組織階層や機能による細分化よりも、決定権が与えられた職能上の枠組みを越えたチームにし、継続的な顧客への情報提供を短期間で繰り返すことを重視します。よくアジャイル開発やスクラムを学ぶと、初心に戻ったように「そうすれば良かったのか。」と気付くことがあります。","スクラム入門_1"
"利用","スクラム入門_２"
"企業","スクラム入門_２"
"スクラム","スクラム入門_２"
"スクラムは企業の大小に関わらず利用されています。Yahoo!、Microsoft、Google、Lockheed Martin、Motorola、SAP、Cisco、GE、CapitalOne、アメリカ連邦準備銀行等が含まれます。","スクラム入門_２"
"概要","スクラム入門_3"
"スクラム","スクラム入門_3"
"やり方","スクラム入門_3"
"手法","スクラム入門_3"
"スクラムは、企画や製品開発もしくはアプリケーション開発を繰り返しながら漸増するフレームワークです。スプリントと呼ばれる周期で、開発を構成します。これらの繰り返し期間（スプリント）は1カ月未満で途切れることなく連続します。スプリントはタイムボックス化され、作業完了の有無に関わらず、具体的な期日で終了します。決して延長されません。各スプリントの始めに、職能上の枠を超えたチームは優先されるリストから（顧客の要求）項目を選びます。チームは、スプリント終了までに選択した全ての項目を完了させることを公約します。スプリントの間は、選ばれた項目は変更しません。毎日チームは集まって、手短に進捗を確認し、残りの仕事を終わらせるのに必要な次の作業を調整します。スプリント終了時に、チームは利害関係者と共に、構築した製品を実際に用いてスプリントを検査します。参加者は、次のスプリントで具現化できるフィードバックを得ます。スプリント終了時に、本当に価値のある製品が「実現」されることを強調します。スクラムの大きなテーマは、「検査と適応」です。スクラムは開発工程を短くし、成果物と実務の有効性を検査します。そして、プロダクトのゴールとプロセスを適応します。これを継続的に繰り返します。","スクラム入門_3"
"役割","スクラム入門_4"
"チーム","スクラム入門_4"
"スクラムチーム","スクラム入門_4"
"スクラムには、プロダクトオーナー、チーム、スクラムマスターの３つの役割があります。これらはスクラムチームとして知られています。","スクラム入門_4"
"プロダクトオーナー","スクラム入門_５"
"オーナー","スクラム入門_５"
"責任","スクラム入門_５"
"優先順位付け","スクラム入門_５"
"プロダクトオーナーは、製品特性を特定し投資収益率（ROI）を最大化することに責任があります。最優先リストの優先順位付けを継続的に見直し、次のスプリントのために、どの（顧客の要求）項目が上位にあるべきかを決めてます。プロダクトオーナーは従来の製品管理者とは少し異なります。なぜならば、開発権限をプロジェクト管理者に委ねのではなく、自らスプリント毎に優先順位をつけ、結果を検査するなど、チームと積極的かつ頻繁に交流します。スクラムでは、最終的な権限を持つプロダクトオーナーは、必ず一人であり、仕事の価値に対して責任を持つことに注意しなければなりません。","スクラム入門_５"
"チーム","スクラム入門_６"
"フィーチャーチーム","スクラム入門_６"
"ハムエッグ","スクラム入門_６"
"製造","スクラム入門_６"
